,Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,cogs,Total,Date,Time,Payment,Rating
625,135-13-8269,Đà Nẵng,Member,Nữ,Food and beverages,78.88,2,7.888,157.76,165.65,1/26/19,16:04,Cash,7
626,816-57-2053,Hà Nội,Normal,Nam,Sports and travel,60.87,2,6.087,121.74,127.83,3/9/19,12:37,Ewallet,8
627,628-90-8624,Đà Nẵng,Member,Nữ,Health and beauty,82.58,10,41.29,825.8,867.09,3/14/19,14:41,Cash,6
628,856-66-2701,Hà Nội,Member,Nữ,Home and lifestyle,53.3,3,7.995,159.9,167.9,1/25/19,14:19,Ewallet,9
629,308-39-1707,Hà Nội,Normal,Nữ,Fashion accessories,12.09,1,0.6045,12.09,12.69,1/26/19,18:19,Credit card,8
630,149-61-1929,Hà Nội,Normal,Nữ,Sports and travel,64.19,10,32.095,641.9,674,1/19/19,14:08,Credit card,7
631,655-07-2265,Hà Nội,Normal,Nam,Electronic accessories,78.31,3,11.7465,234.93,246.68,3/5/19,16:38,Ewallet,8
632,589-02-8023,Hà Nội,Member,Nam,Food and beverages,83.77,2,8.377,167.54,175.92,1/15/19,10:54,Credit card,9
633,420-04-7590,Đà Nẵng,Normal,Nữ,Home and lifestyle,99.7,3,14.955,299.1,314.06,3/18/19,11:29,Ewallet,8
634,182-88-2763,TP HCM,Member,Nam,Food and beverages,79.91,3,11.9865,239.73,251.72,3/20/19,19:28,Credit card,7
635,188-55-0967,Đà Nẵng,Member,Nữ,Health and beauty,66.47,10,33.235,664.7,697.94,1/15/19,15:01,Credit card,6
636,610-46-4100,Hà Nội,Normal,Nữ,Health and beauty,28.95,7,10.1325,202.65,212.78,3/3/19,20:31,Credit card,8
637,318-81-2368,TP HCM,Normal,Nữ,Electronic accessories,46.2,1,2.31,46.2,48.51,3/19/19,12:16,Cash,8
638,364-33-8584,Đà Nẵng,Member,Nữ,Food and beverages,17.63,5,4.4075,88.15,92.56,3/8/19,15:27,Cash,8
639,665-63-9737,TP HCM,Normal,Nam,Fashion accessories,52.42,3,7.863,157.26,165.12,2/27/19,17:36,Ewallet,7
640,695-09-5146,Đà Nẵng,Member,Nữ,Food and beverages,98.79,3,14.8185,296.37,311.19,2/23/19,20:00,Ewallet,7
641,155-45-3814,TP HCM,Member,Nữ,Electronic accessories,88.55,8,35.42,708.4,743.82,3/19/19,15:29,Ewallet,7
642,794-32-2436,Đà Nẵng,Member,Nam,Electronic accessories,55.67,2,5.567,111.34,116.91,3/27/19,15:08,Ewallet,7
643,131-15-8856,TP HCM,Member,Nữ,Food and beverages,72.52,8,29.008,580.16,609.17,3/30/19,19:26,Credit card,5
644,273-84-2164,TP HCM,Member,Nam,Electronic accessories,12.05,5,3.0125,60.25,63.26,2/16/19,15:53,Ewallet,10
645,706-36-6154,Hà Nội,Member,Nam,Home and lifestyle,19.36,9,8.712,174.24,182.95,1/18/19,18:43,Ewallet,7
646,778-89-7974,TP HCM,Normal,Nam,Health and beauty,70.21,6,21.063,421.26,442.32,3/30/19,14:58,Cash,6
647,574-31-8277,Đà Nẵng,Member,Nam,Fashion accessories,33.63,1,1.6815,33.63,35.31,3/20/19,19:55,Cash,9
648,859-71-0933,TP HCM,Member,Nữ,Sports and travel,15.49,2,1.549,30.98,32.53,1/16/19,15:10,Cash,9
649,740-11-5257,TP HCM,Normal,Nam,Electronic accessories,24.74,10,12.37,247.4,259.77,2/24/19,16:44,Cash,8
650,369-82-2676,Đà Nẵng,Normal,Nam,Electronic accessories,75.66,5,18.915,378.3,397.22,1/15/19,18:22,Ewallet,8
651,563-47-4072,Đà Nẵng,Normal,Nữ,Health and beauty,55.81,6,16.743,334.86,351.6,1/22/19,11:52,Cash,7
652,742-04-5161,Hà Nội,Member,Nữ,Home and lifestyle,72.78,10,36.39,727.8,764.19,2/3/19,17:24,Cash,6
653,149-15-7606,TP HCM,Member,Nam,Sports and travel,37.32,9,16.794,335.88,352.67,3/6/19,15:31,Ewallet,6
654,133-77-3154,Đà Nẵng,Member,Nữ,Fashion accessories,60.18,4,12.036,240.72,252.76,2/16/19,18:04,Credit card,8
655,169-52-4504,Hà Nội,Normal,Nữ,Electronic accessories,15.69,3,2.3535,47.07,49.42,3/14/19,14:13,Credit card,8
656,250-81-7186,TP HCM,Normal,Nữ,Electronic accessories,99.69,1,4.9845,99.69,104.67,2/27/19,10:23,Credit card,7
657,562-12-5430,Hà Nội,Member,Nữ,Fashion accessories,88.15,3,13.2225,264.45,277.67,1/18/19,10:11,Ewallet,7
658,816-72-8853,Hà Nội,Member,Nữ,Sports and travel,27.93,5,6.9825,139.65,146.63,1/29/19,15:48,Cash,8
659,491-38-3499,Hà Nội,Member,Nữ,Fashion accessories,55.45,1,2.7725,55.45,58.22,2/26/19,17:46,Credit card,8
660,322-02-2271,Đà Nẵng,Normal,Nữ,Sports and travel,42.97,3,6.4455,128.91,135.36,2/3/19,11:46,Cash,8
661,842-29-4695,TP HCM,Member,Nam,Sports and travel,17.14,7,5.999,119.98,125.98,1/16/19,12:07,Credit card,9
662,725-67-2480,Đà Nẵng,Member,Nữ,Fashion accessories,58.75,6,17.625,352.5,370.13,3/24/19,18:14,Credit card,7
663,641-51-2661,TP HCM,Member,Nữ,Food and beverages,87.1,10,43.55,871,914.55,2/12/19,14:45,Credit card,6
664,714-02-3114,TP HCM,Normal,Nữ,Sports and travel,98.8,2,9.88,197.6,207.48,2/21/19,11:39,Cash,8
665,518-17-2983,Hà Nội,Normal,Nữ,Fashion accessories,48.63,4,9.726,194.52,204.25,2/4/19,15:44,Ewallet,8
666,779-42-2410,Đà Nẵng,Member,Nữ,Food and beverages,57.74,3,8.661,173.22,181.88,2/20/19,13:06,Ewallet,8
667,190-14-3147,Đà Nẵng,Normal,Nữ,Health and beauty,17.97,4,3.594,71.88,75.47,2/23/19,20:43,Ewallet,8
668,408-66-6712,TP HCM,Member,Nữ,Health and beauty,47.71,6,14.313,286.26,300.57,2/16/19,14:19,Ewallet,7
669,679-22-6530,Đà Nẵng,Normal,Nữ,Sports and travel,40.62,2,4.062,81.24,85.3,1/17/19,10:01,Credit card,9
670,588-47-8641,Hà Nội,Member,Nữ,Fashion accessories,56.04,10,28.02,560.4,588.42,1/14/19,19:30,Ewallet,5
671,642-61-4706,Đà Nẵng,Member,Nam,Food and beverages,93.4,2,9.34,186.8,196.14,3/30/19,16:34,Cash,7
672,576-31-4774,TP HCM,Normal,Nữ,Health and beauty,73.41,3,11.0115,220.23,231.24,3/2/19,13:10,Ewallet,7
673,556-41-6224,TP HCM,Normal,Nam,Health and beauty,33.64,8,13.456,269.12,282.58,2/15/19,17:10,Credit card,8
674,811-03-8790,Hà Nội,Normal,Nữ,Electronic accessories,45.48,10,22.74,454.8,477.54,3/1/19,10:22,Credit card,7
675,242-11-3142,Đà Nẵng,Member,Nam,Fashion accessories,83.77,2,8.377,167.54,175.92,2/24/19,19:57,Cash,9
676,752-23-3760,Đà Nẵng,Member,Nữ,Sports and travel,64.08,7,22.428,448.56,470.99,2/19/19,19:29,Credit card,7
677,274-05-5470,Hà Nội,Member,Nữ,Food and beverages,73.47,4,14.694,293.88,308.57,2/23/19,18:30,Cash,5
678,648-94-3045,TP HCM,Normal,Nam,Health and beauty,58.95,10,29.475,589.5,618.98,2/7/19,14:27,Ewallet,6
679,130-67-4723,Hà Nội,Member,Nữ,Food and beverages,48.5,6,14.55,291,305.55,1/11/19,13:57,Ewallet,8
680,528-87-5606,Đà Nẵng,Member,Nữ,Electronic accessories,39.48,1,1.974,39.48,41.45,2/12/19,19:43,Cash,8
681,320-85-2052,TP HCM,Normal,Nữ,Sports and travel,34.81,1,1.7405,34.81,36.55,1/14/19,10:11,Credit card,8
682,370-96-0655,TP HCM,Normal,Nữ,Fashion accessories,49.32,6,14.796,295.92,310.72,1/9/19,13:46,Ewallet,9
683,105-10-6182,Hà Nội,Member,Nam,Fashion accessories,21.48,2,2.148,42.96,45.11,2/27/19,12:22,Ewallet,7
684,510-79-0415,Đà Nẵng,Member,Nữ,Sports and travel,23.08,6,6.924,138.48,145.4,1/24/19,19:20,Ewallet,7
685,241-96-5076,TP HCM,Member,Nữ,Home and lifestyle,49.1,2,4.91,98.2,103.11,1/8/19,12:58,Credit card,8
686,767-97-4650,Đà Nẵng,Member,Nữ,Sports and travel,64.83,2,6.483,129.66,136.14,1/8/19,11:59,Credit card,9
687,648-83-1321,Hà Nội,Member,Nam,Home and lifestyle,63.56,10,31.78,635.6,667.38,1/16/19,17:59,Cash,7
688,173-57-2300,TP HCM,Member,Nữ,Sports and travel,72.88,2,7.288,145.76,153.05,3/13/19,12:51,Cash,9
689,305-03-2383,Hà Nội,Normal,Nữ,Food and beverages,67.1,3,10.065,201.3,211.37,2/15/19,10:36,Cash,8
690,394-55-6384,TP HCM,Member,Nữ,Sports and travel,70.19,9,31.5855,631.71,663.3,1/25/19,13:38,Cash,8
691,266-20-6657,TP HCM,Member,Nam,Food and beverages,55.04,7,19.264,385.28,404.54,3/12/19,19:39,Ewallet,7
692,689-05-1884,Hà Nội,Member,Nữ,Health and beauty,48.63,10,24.315,486.3,510.62,3/4/19,12:44,Cash,6
693,196-01-2849,TP HCM,Member,Nữ,Fashion accessories,73.38,7,25.683,513.66,539.34,2/10/19,13:56,Cash,6
694,372-62-5264,TP HCM,Normal,Nữ,Food and beverages,52.6,9,23.67,473.4,497.07,1/16/19,14:42,Cash,8
695,800-09-8606,Hà Nội,Member,Nữ,Home and lifestyle,87.37,5,21.8425,436.85,458.69,1/29/19,19:45,Cash,7
696,182-52-7000,Hà Nội,Member,Nữ,Sports and travel,27.04,4,5.408,108.16,113.57,1/1/19,20:26,Ewallet,8
697,826-58-8051,Đà Nẵng,Normal,Nữ,Home and lifestyle,62.19,4,12.438,248.76,261.2,1/6/19,19:46,Ewallet,7
698,868-06-0466,Hà Nội,Member,Nam,Electronic accessories,69.58,9,31.311,626.22,657.53,2/19/19,19:38,Credit card,7
699,751-41-9720,TP HCM,Normal,Nam,Home and lifestyle,97.5,10,48.75,975,1023.75,1/12/19,16:18,Ewallet,5
700,626-43-7888,TP HCM,Normal,Nữ,Fashion accessories,60.41,8,24.164,483.28,507.44,2/7/19,12:23,Ewallet,9
701,176-64-7711,Đà Nẵng,Normal,Nam,Food and beverages,32.32,3,4.848,96.96,101.81,3/27/19,19:11,Credit card,7
702,191-29-0321,Đà Nẵng,Member,Nữ,Fashion accessories,19.77,10,9.885,197.7,207.59,2/27/19,18:57,Credit card,7
703,729-06-2010,TP HCM,Member,Nam,Health and beauty,80.47,9,36.2115,724.23,760.44,1/6/19,11:18,Cash,5
704,640-48-5028,Đà Nẵng,Member,Nữ,Home and lifestyle,88.39,9,39.7755,795.51,835.29,3/2/19,12:40,Cash,8
705,186-79-9562,TP HCM,Normal,Nữ,Health and beauty,71.77,7,25.1195,502.39,527.51,3/29/19,14:06,Cash,7
706,834-45-5519,Đà Nẵng,Normal,Nữ,Electronic accessories,43,4,8.6,172,180.6,1/31/19,20:48,Ewallet,8
707,162-65-8559,TP HCM,Member,Nam,Food and beverages,68.98,1,3.449,68.98,72.43,1/21/19,20:13,Cash,7
708,760-27-5490,TP HCM,Normal,Nữ,Fashion accessories,15.62,8,6.248,124.96,131.21,1/20/19,20:37,Ewallet,7
709,445-30-9252,Hà Nội,Normal,Nam,Sports and travel,25.7,3,3.855,77.1,80.96,1/17/19,17:59,Ewallet,8
710,786-94-2700,Hà Nội,Member,Nam,Food and beverages,80.62,6,24.186,483.72,507.91,2/28/19,20:18,Cash,7
711,728-88-7867,TP HCM,Member,Nữ,Home and lifestyle,75.53,4,15.106,302.12,317.23,3/19/19,15:52,Ewallet,8
712,183-21-3799,TP HCM,Normal,Nữ,Electronic accessories,77.63,9,34.9335,698.67,733.6,2/19/19,15:14,Ewallet,7
713,268-20-3585,TP HCM,Normal,Nữ,Health and beauty,13.85,9,6.2325,124.65,130.88,2/4/19,12:50,Ewallet,8
714,735-32-9839,TP HCM,Member,Nam,Fashion accessories,98.7,8,39.48,789.6,829.08,1/31/19,10:36,Ewallet,6
715,258-92-7466,Hà Nội,Normal,Nữ,Health and beauty,35.68,5,8.92,178.4,187.32,2/6/19,18:33,Credit card,8
716,857-16-3520,Hà Nội,Member,Nữ,Fashion accessories,71.46,7,25.011,500.22,525.23,3/28/19,16:06,Ewallet,7
717,482-17-1179,Hà Nội,Member,Nam,Electronic accessories,11.94,3,1.791,35.82,37.61,1/19/19,12:47,Credit card,8
718,788-21-5741,Hà Nội,Normal,Nam,Fashion accessories,45.38,3,6.807,136.14,142.95,2/17/19,13:34,Credit card,8
719,821-14-9046,Đà Nẵng,Member,Nữ,Fashion accessories,17.48,6,5.244,104.88,110.12,1/18/19,15:04,Credit card,9
720,418-05-0656,TP HCM,Normal,Nữ,Fashion accessories,25.56,7,8.946,178.92,187.87,2/2/19,20:42,Cash,9
721,678-79-0726,TP HCM,Member,Nữ,Sports and travel,90.63,9,40.7835,815.67,856.45,1/18/19,15:28,Cash,4
722,776-68-1096,Đà Nẵng,Normal,Nam,Home and lifestyle,44.12,3,6.618,132.36,138.98,3/18/19,13:45,Credit card,7
723,592-46-1692,TP HCM,Member,Nữ,Food and beverages,36.77,7,12.8695,257.39,270.26,1/11/19,20:10,Cash,8
724,434-35-9162,Đà Nẵng,Member,Nam,Food and beverages,23.34,4,4.668,93.36,98.03,2/4/19,18:53,Ewallet,8
725,149-14-0304,TP HCM,Member,Nữ,Health and beauty,28.5,8,11.4,228,239.4,2/6/19,14:24,Cash,7
726,442-44-6497,TP HCM,Member,Nữ,Home and lifestyle,55.57,3,8.3355,166.71,175.05,1/8/19,11:42,Credit card,7
727,174-64-0215,Đà Nẵng,Normal,Nam,Sports and travel,69.74,10,34.87,697.4,732.27,3/5/19,17:49,Credit card,8
728,210-74-9613,TP HCM,Normal,Nam,Fashion accessories,97.26,4,19.452,389.04,408.49,3/16/19,15:33,Ewallet,7
729,299-29-0180,TP HCM,Member,Nữ,Home and lifestyle,52.18,7,18.263,365.26,383.52,3/9/19,10:54,Cash,7
730,247-11-2470,Hà Nội,Member,Nữ,Fashion accessories,22.32,4,4.464,89.28,93.74,3/1/19,16:23,Credit card,6
731,635-28-5728,Hà Nội,Normal,Nữ,Health and beauty,56,3,8.4,168,176.4,2/28/19,19:33,Ewallet,7
732,756-49-0168,Hà Nội,Member,Nam,Fashion accessories,19.7,1,0.985,19.7,20.69,2/8/19,11:39,Ewallet,8
733,438-23-1242,Đà Nẵng,Normal,Nam,Electronic accessories,75.88,7,26.558,531.16,557.72,1/24/19,10:38,Ewallet,5
734,238-45-6950,TP HCM,Member,Nam,Food and beverages,53.72,1,2.686,53.72,56.41,3/1/19,20:03,Ewallet,8
735,607-65-2441,TP HCM,Member,Nữ,Health and beauty,81.95,10,40.975,819.5,860.48,3/10/19,12:39,Credit card,6
736,386-27-7606,TP HCM,Member,Nữ,Home and lifestyle,81.2,7,28.42,568.4,596.82,3/23/19,15:59,Credit card,7
737,137-63-5492,TP HCM,Normal,Nam,Electronic accessories,58.76,10,29.38,587.6,616.98,1/29/19,14:26,Ewallet,7
738,197-77-7132,TP HCM,Member,Nam,Electronic accessories,91.56,8,36.624,732.48,769.1,1/12/19,18:22,Ewallet,6
739,805-86-0265,TP HCM,Normal,Nam,Home and lifestyle,93.96,9,42.282,845.64,887.92,3/20/19,11:32,Cash,6
740,733-29-1227,TP HCM,Normal,Nam,Home and lifestyle,55.61,7,19.4635,389.27,408.73,3/23/19,12:41,Cash,7
741,451-73-2711,TP HCM,Normal,Nam,Food and beverages,84.83,1,4.2415,84.83,89.07,1/14/19,15:20,Ewallet,8
742,373-14-0504,Hà Nội,Member,Nữ,Sports and travel,71.63,2,7.163,143.26,150.42,2/12/19,14:33,Ewallet,7
743,546-80-2899,Hà Nội,Member,Nam,Home and lifestyle,37.69,2,3.769,75.38,79.15,2/20/19,15:29,Ewallet,8
744,345-68-9016,TP HCM,Member,Nữ,Sports and travel,31.67,8,12.668,253.36,266.03,1/2/19,16:19,Credit card,8
745,390-17-5806,TP HCM,Member,Nữ,Food and beverages,38.42,1,1.921,38.42,40.34,2/2/19,16:33,Cash,9
746,457-13-1708,Đà Nẵng,Member,Nam,Fashion accessories,65.23,10,32.615,652.3,684.92,1/8/19,19:07,Credit card,6
747,664-14-2882,TP HCM,Member,Nữ,Home and lifestyle,10.53,5,2.6325,52.65,55.28,1/30/19,14:43,Credit card,8
748,487-79-6868,Đà Nẵng,Member,Nữ,Home and lifestyle,12.29,9,5.5305,110.61,116.14,3/26/19,19:28,Credit card,7
749,314-23-4520,TP HCM,Member,Nam,Health and beauty,81.23,7,28.4305,568.61,597.04,1/15/19,20:44,Cash,6
750,210-30-7976,Đà Nẵng,Member,Nữ,Fashion accessories,22.32,4,4.464,89.28,93.74,3/14/19,11:16,Ewallet,7
751,585-86-8361,Hà Nội,Normal,Nữ,Food and beverages,27.28,5,6.82,136.4,143.22,2/3/19,10:31,Credit card,7
752,807-14-7833,Hà Nội,Member,Nữ,Electronic accessories,17.42,10,8.71,174.2,182.91,2/22/19,12:30,Ewallet,9
753,775-72-1988,Đà Nẵng,Normal,Nam,Home and lifestyle,73.28,5,18.32,366.4,384.72,1/24/19,15:05,Ewallet,8
754,288-38-3758,TP HCM,Member,Nữ,Fashion accessories,84.87,3,12.7305,254.61,267.34,1/25/19,18:30,Ewallet,8
755,652-43-6591,Hà Nội,Normal,Nữ,Fashion accessories,97.29,8,38.916,778.32,817.24,3/9/19,13:18,Credit card,6
756,785-96-0615,TP HCM,Member,Nữ,Electronic accessories,35.74,8,14.296,285.92,300.22,2/17/19,15:28,Ewallet,8
757,406-46-7107,Hà Nội,Normal,Nữ,Home and lifestyle,96.52,6,28.956,579.12,608.08,1/11/19,11:52,Cash,5
758,250-17-5703,Hà Nội,Member,Nam,Food and beverages,18.85,10,9.425,188.5,197.93,2/27/19,18:24,Ewallet,9
759,156-95-3964,Hà Nội,Normal,Nữ,Food and beverages,55.39,4,11.078,221.56,232.64,3/25/19,15:19,Ewallet,9
760,842-40-8179,Đà Nẵng,Member,Nữ,Food and beverages,77.2,10,38.6,772,810.6,2/11/19,10:38,Credit card,6
761,525-09-8450,TP HCM,Normal,Nam,Electronic accessories,72.13,10,36.065,721.3,757.37,1/31/19,15:12,Credit card,6
762,410-67-1709,Hà Nội,Member,Nữ,Fashion accessories,63.88,8,25.552,511.04,536.59,1/20/19,17:48,Ewallet,6
763,587-73-4862,Hà Nội,Member,Nữ,Health and beauty,10.69,5,2.6725,53.45,56.12,3/26/19,11:07,Ewallet,9
764,787-87-2010,Hà Nội,Member,Nữ,Health and beauty,55.5,4,11.1,222,233.1,1/20/19,15:48,Credit card,8
765,593-14-4239,Đà Nẵng,Normal,Nữ,Home and lifestyle,95.46,8,38.184,763.68,801.86,3/5/19,19:40,Ewallet,6
766,801-88-0346,TP HCM,Normal,Nữ,Fashion accessories,76.06,3,11.409,228.18,239.59,1/5/19,20:30,Credit card,7
767,388-76-2555,Đà Nẵng,Normal,Nam,Sports and travel,13.69,6,4.107,82.14,86.25,2/13/19,13:59,Cash,8
768,711-31-1234,TP HCM,Normal,Nữ,Electronic accessories,95.64,4,19.128,382.56,401.69,3/16/19,18:51,Cash,6
769,886-54-6089,TP HCM,Normal,Nữ,Home and lifestyle,11.43,6,3.429,68.58,72.01,1/15/19,17:24,Cash,8
770,707-32-7409,TP HCM,Member,Nữ,Sports and travel,95.54,4,19.108,382.16,401.27,2/26/19,11:58,Ewallet,7
771,759-98-4285,TP HCM,Member,Nữ,Health and beauty,85.87,7,30.0545,601.09,631.14,2/27/19,19:01,Credit card,7
772,201-63-8275,TP HCM,Member,Nữ,Sports and travel,67.99,7,23.7965,475.93,499.73,2/17/19,16:50,Ewallet,7
773,471-06-8611,TP HCM,Normal,Nữ,Food and beverages,52.42,1,2.621,52.42,55.04,2/6/19,10:22,Credit card,8
774,200-16-5952,TP HCM,Member,Nam,Food and beverages,65.65,2,6.565,131.3,137.87,1/17/19,16:46,Cash,7
775,120-54-2248,Đà Nẵng,Normal,Nữ,Food and beverages,28.86,5,7.215,144.3,151.52,1/22/19,18:08,Credit card,8
776,102-77-2261,TP HCM,Member,Nam,Health and beauty,65.31,7,22.8585,457.17,480.03,3/5/19,18:02,Credit card,7
777,875-31-8302,Đà Nẵng,Normal,Nam,Sports and travel,93.38,1,4.669,93.38,98.05,1/3/19,13:07,Cash,8
778,102-06-2002,TP HCM,Member,Nam,Sports and travel,25.25,5,6.3125,126.25,132.56,3/20/19,17:52,Cash,7
779,457-94-0464,TP HCM,Member,Nam,Electronic accessories,87.87,9,39.5415,790.83,830.37,1/31/19,20:32,Ewallet,7
780,629-42-4133,TP HCM,Normal,Nam,Health and beauty,21.8,8,8.72,174.4,183.12,2/19/19,19:24,Cash,7
781,534-53-3526,Hà Nội,Normal,Nữ,Sports and travel,94.76,4,18.952,379.04,397.99,2/11/19,16:06,Ewallet,6
782,307-04-2070,Hà Nội,Member,Nữ,Fashion accessories,30.62,1,1.531,30.62,32.15,2/5/19,14:14,Credit card,7
783,468-99-7231,TP HCM,Normal,Nữ,Home and lifestyle,44.01,8,17.604,352.08,369.68,3/3/19,17:36,Cash,7
784,516-77-6464,TP HCM,Member,Nữ,Health and beauty,10.16,5,2.54,50.8,53.34,2/24/19,13:08,Ewallet,8
785,404-91-5964,Hà Nội,Normal,Nam,Electronic accessories,74.58,7,26.103,522.06,548.16,2/4/19,16:09,Credit card,7
786,886-77-9084,TP HCM,Normal,Nam,Electronic accessories,71.89,8,28.756,575.12,603.88,2/19/19,11:33,Ewallet,7
787,790-38-4466,TP HCM,Normal,Nữ,Health and beauty,10.99,5,2.7475,54.95,57.7,1/23/19,10:18,Credit card,7
788,704-10-4056,TP HCM,Member,Nữ,Health and beauty,60.47,3,9.0705,181.41,190.48,1/14/19,10:55,Credit card,7
789,497-37-6538,Hà Nội,Normal,Nam,Sports and travel,58.91,7,20.6185,412.37,432.99,1/17/19,15:15,Ewallet,8
790,651-96-5970,Hà Nội,Normal,Nam,Fashion accessories,46.41,1,2.3205,46.41,48.73,3/3/19,20:06,Credit card,8
791,400-80-4065,TP HCM,Member,Nữ,Health and beauty,68.55,4,13.71,274.2,287.91,2/15/19,20:21,Credit card,8
792,744-16-7898,TP HCM,Normal,Nữ,Home and lifestyle,97.37,10,48.685,973.7,1022.39,1/15/19,13:48,Credit card,4
793,263-12-5321,Hà Nội,Member,Nam,Electronic accessories,92.6,7,32.41,648.2,680.61,2/27/19,12:52,Credit card,7
794,702-72-0487,Hà Nội,Normal,Nữ,Electronic accessories,46.61,2,4.661,93.22,97.88,2/26/19,12:28,Credit card,8
795,605-83-1050,TP HCM,Normal,Nam,Fashion accessories,27.18,2,2.718,54.36,57.08,3/15/19,16:26,Ewallet,9
796,443-60-9639,TP HCM,Member,Nữ,Home and lifestyle,60.87,1,3.0435,60.87,63.91,1/24/19,13:24,Cash,10
797,864-24-7918,TP HCM,Member,Nữ,Sports and travel,24.49,10,12.245,244.9,257.15,2/22/19,15:15,Cash,7
798,359-94-5395,TP HCM,Normal,Nữ,Health and beauty,92.78,1,4.639,92.78,97.42,3/15/19,10:50,Credit card,8
799,401-09-4232,TP HCM,Member,Nam,Home and lifestyle,86.69,5,21.6725,433.45,455.12,2/11/19,18:38,Ewallet,7
800,751-15-6198,Đà Nẵng,Normal,Nam,Sports and travel,23.01,6,6.903,138.06,144.96,1/12/19,16:45,Ewallet,9
801,324-41-6833,TP HCM,Member,Nữ,Electronic accessories,30.2,8,12.08,241.6,253.68,3/3/19,19:30,Ewallet,8
802,474-33-8305,TP HCM,Member,Nam,Fashion accessories,67.39,7,23.5865,471.73,495.32,3/23/19,13:23,Ewallet,9
803,759-29-9521,TP HCM,Member,Nữ,Fashion accessories,48.96,9,22.032,440.64,462.67,3/4/19,11:27,Cash,7
804,831-81-6575,TP HCM,Member,Nữ,Electronic accessories,75.59,9,34.0155,680.31,714.33,2/23/19,11:12,Cash,6
805,220-68-6701,Hà Nội,Normal,Nữ,Home and lifestyle,77.47,4,15.494,309.88,325.37,3/17/19,16:36,Cash,7
806,618-34-8551,Hà Nội,Normal,Nữ,Sports and travel,93.18,2,9.318,186.36,195.68,1/16/19,18:41,Credit card,7
807,257-60-7754,Hà Nội,Normal,Nữ,Electronic accessories,50.23,4,10.046,200.92,210.97,1/8/19,17:12,Cash,7
808,559-61-5987,TP HCM,Normal,Nữ,Health and beauty,17.75,1,0.8875,17.75,18.64,1/14/19,10:38,Cash,9
809,189-55-2313,TP HCM,Normal,Nữ,Fashion accessories,62.18,10,31.09,621.8,652.89,1/31/19,10:33,Ewallet,8
810,565-91-4567,TP HCM,Normal,Nam,Health and beauty,10.75,8,4.3,86,90.3,3/15/19,14:38,Ewallet,7
811,380-60-5336,TP HCM,Normal,Nữ,Electronic accessories,40.26,10,20.13,402.6,422.73,2/24/19,18:06,Credit card,7
812,815-04-6282,TP HCM,Member,Nữ,Sports and travel,64.97,5,16.2425,324.85,341.09,2/8/19,12:52,Credit card,6
813,674-56-6360,Hà Nội,Normal,Nam,Electronic accessories,95.15,1,4.7575,95.15,99.91,3/22/19,14:00,Cash,8
814,778-34-2523,Hà Nội,Member,Nữ,Electronic accessories,48.62,8,19.448,388.96,408.41,1/24/19,10:57,Cash,8
815,499-27-7781,TP HCM,Normal,Nữ,Food and beverages,53.21,8,21.284,425.68,446.96,3/14/19,16:45,Ewallet,7
816,477-59-2456,TP HCM,Normal,Nữ,Fashion accessories,45.44,7,15.904,318.08,333.98,1/23/19,11:15,Cash,7
817,832-51-6761,TP HCM,Normal,Nam,Food and beverages,33.88,8,13.552,271.04,284.59,1/19/19,20:29,Ewallet,8
818,869-11-3082,Đà Nẵng,Member,Nữ,Health and beauty,96.16,4,19.232,384.64,403.87,1/27/19,20:03,Credit card,7
819,190-59-3964,TP HCM,Member,Nam,Food and beverages,47.16,5,11.79,235.8,247.59,2/3/19,14:35,Credit card,7
820,366-43-6862,Đà Nẵng,Normal,Nam,Electronic accessories,52.89,4,10.578,211.56,222.14,3/25/19,16:32,Ewallet,8
821,186-43-8965,Hà Nội,Member,Nữ,Home and lifestyle,47.68,2,4.768,95.36,100.13,2/24/19,10:10,Credit card,8
822,784-21-9238,TP HCM,Member,Nam,Sports and travel,10.17,1,0.5085,10.17,10.68,2/7/19,14:15,Cash,9
823,276-75-6884,Hà Nội,Normal,Nữ,Health and beauty,68.71,3,10.3065,206.13,216.44,3/4/19,10:05,Cash,7
824,109-86-4363,Đà Nẵng,Member,Nữ,Sports and travel,60.08,7,21.028,420.56,441.59,2/14/19,11:36,Credit card,6
825,569-76-2760,Hà Nội,Member,Nữ,Sports and travel,22.01,4,4.402,88.04,92.44,1/29/19,18:15,Credit card,8
826,222-42-0244,Đà Nẵng,Member,Nữ,Health and beauty,72.11,9,32.4495,648.99,681.44,1/28/19,13:53,Credit card,7
827,760-53-9233,Hà Nội,Member,Nam,Fashion accessories,41.28,3,6.192,123.84,130.03,3/26/19,18:37,Credit card,8
828,538-22-0304,TP HCM,Normal,Nam,Electronic accessories,64.95,10,32.475,649.5,681.98,3/24/19,18:27,Cash,6
829,416-17-9926,Hà Nội,Member,Nữ,Electronic accessories,74.22,10,37.11,742.2,779.31,1/1/19,14:42,Credit card,7
830,237-44-6163,Hà Nội,Normal,Nam,Electronic accessories,10.56,8,4.224,84.48,88.7,1/24/19,17:43,Cash,10
831,636-17-0325,Đà Nẵng,Normal,Nam,Health and beauty,62.57,4,12.514,250.28,262.79,2/25/19,18:37,Cash,8
832,343-75-9322,TP HCM,Member,Nữ,Sports and travel,11.85,8,4.74,94.8,99.54,1/9/19,16:34,Cash,8
